work_year,experience_level,employment_type,salary_in_usd,remote_ratio,company_size,job_category,company_location_grp
2023,MI,FT,80000,100,M,Data Engineer,ES
2023,MI,FT,116000,0,M,Data Analyst,US
2023,MI,FT,72000,0,M,Data Analyst,US
2023,SE,FT,207000,0,M,Data Engineer,US
2023,SE,FT,167000,0,M,Data Engineer,US
2023,SE,FT,145000,0,M,ML/AI Engineer,US
2023,SE,FT,135000,0,M,ML/AI Engineer,US
2023,MI,FT,105000,0,M,Data Engineer,US
2023,MI,FT,70000,0,M,Data Engineer,US
2023,SE,FT,180000,100,M,Data Engineer,US
2023,SE,FT,115000,100,M,Data Engineer,US
2023,SE,FT,133800,100,M,Data Engineer,US
2023,SE,FT,96100,100,M,Data Engineer,US
2023,MI,FT,120000,0,M,Data Analyst,US
2023,MI,FT,80000,0,M,Data Analyst,US
2023,SE,FT,140000,0,M,Data Engineer,US
2023,SE,FT,100000,0,M,Data Engineer,US
2023,SE,FT,150000,0,M,Data Scientist,US
2023,SE,FT,120000,0,M,Data Scientist,US
2023,SE,FT,140000,100,M,Data Engineer,US
2023,SE,FT,115000,100,M,Data Engineer,US
2023,SE,FT,297300,100,M,Management,US
2023,SE,FT,198200,100,M,Management,US
2023,SE,FT,297300,100,M,Data Scientist,US
2023,SE,FT,198200,100,M,Data Scientist,US
2023,SE,FT,202000,100,M,Data Engineer,US
2023,SE,FT,135000,100,M,Data Engineer,US
2023,SE,FT,110000,100,M,Data Scientist,US
2023,SE,FT,84000,100,M,Data Scientist,US
2023,MI,FT,219000,50,L,ML/AI Engineer,US
2023,SE,FT,230000,100,M,Data Scientist,US
2023,SE,FT,196000,100,M,Data Scientist,US
2023,SE,FT,140000,100,M,Data Engineer,US
2023,SE,FT,110000,100,M,Data Engineer,US
2023,MI,FT,150000,0,M,Data Analyst,US
2023,MI,FT,100000,0,M,Data Analyst,US
2023,SE,FT,160000,0,M,Data Engineer,US
2023,SE,FT,110000,0,M,Data Engineer,US
2023,SE,FT,185900,0,M,Data Scientist,US
2023,SE,FT,129300,0,M,Data Scientist,US
2023,SE,FT,126100,0,L,Data Scientist,US
2023,SE,FT,72000,0,L,Data Scientist,US
2023,SE,FT,170000,100,M,Data Engineer,US
2023,SE,FT,150000,100,M,Data Engineer,US
2023,MI,FT,175000,100,M,ML/AI Engineer,US
2023,MI,FT,140000,100,M,ML/AI Engineer,US
2023,SE,FT,240500,0,M,Data Analyst,US
2023,SE,FT,137500,0,M,Data Analyst,US
2023,MI,FT,187500,0,M,Data Scientist,US
2023,MI,FT,165000,0,M,Data Scientist,US
2023,MI,FT,72914,0,L,ML/AI Engineer,GB
2022,EN,PT,25216,100,L,Data Analyst,US
2023,SE,FT,210000,0,M,Data Scientist,US
2023,SE,FT,165750,0,M,Data Scientist,US
2023,SE,FT,225000,100,M,ML/AI Engineer,US
2023,SE,FT,165750,100,M,ML/AI Engineer,US
2023,MI,FT,109006,0,M,ML/AI Engineer,GB
2023,MI,FT,67141,0,M,ML/AI Engineer,GB
2023,SE,FT,135000,100,M,Data Scientist,US
2023,SE,FT,115000,100,M,Data Scientist,US
2023,SE,FT,275000,0,M,ML/AI Engineer,US
2023,SE,FT,175000,0,M,ML/AI Engineer,US
2023,SE,FT,170000,100,M,Data Scientist,US
2023,SE,FT,140000,100,M,Data Scientist,US
2023,SE,FT,175308,0,M,Data Engineer,US
2023,SE,FT,100706,0,M,Data Engineer,US
2023,SE,FT,235000,0,M,ML/AI Engineer,US
2023,SE,FT,135000,0,M,ML/AI Engineer,US
2023,SE,FT,310000,0,M,Data Engineer,US
2023,SE,FT,229000,0,M,Data Engineer,US
2023,SE,FT,289076,0,M,ML/AI Engineer,US
2023,SE,FT,202353,0,M,ML/AI Engineer,US
2023,SE,FT,69751,0,M,Data Engineer,Other
2023,SE,FT,37558,0,M,Data Engineer,Other
2023,MI,FT,120000,100,M,Data Engineer,US
2023,MI,FT,100000,100,M,Data Engineer,US
2023,SE,FT,226700,0,M,Data Engineer,US
2023,SE,FT,133300,0,M,Data Engineer,US
2023,SE,FT,125000,0,M,Data Analyst,US
2023,SE,FT,85000,0,M,Data Analyst,US
2023,SE,FT,130000,100,M,Data Analyst,US
2023,SE,FT,80000,100,M,Data Analyst,US
2023,MI,FT,120000,0,M,Data Engineer,US
2023,MI,FT,100000,0,M,Data Engineer,US
2021,SE,FT,54094,100,L,Data Scientist,IN
2022,MI,FT,18314,50,L,Data Analyst,IN
2023,SE,FT,231250,100,M,Data Engineer,US
2023,SE,FT,138750,100,M,Data Engineer,US
2023,SE,FT,199000,0,M,Data Engineer,US
2023,SE,FT,162000,0,M,Data Engineer,US
2023,EN,FT,160000,0,M,Data Engineer,US
2023,EN,FT,135000,0,M,Data Engineer,US
2022,EN,FT,100000,100,M,Data Scientist,US
2023,SE,FT,200000,0,M,Data Scientist,US
2023,SE,FT,150000,0,M,Data Scientist,US
2023,EN,FT,160000,0,M,Data Engineer,US
2023,EN,FT,120000,0,M,Data Engineer,US
2023,SE,FT,250000,0,M,Data Scientist,US
2023,SE,FT,200000,0,M,Data Scientist,US
2023,EN,FT,150000,0,M,ML/AI Engineer,US
2023,EN,FT,120000,0,M,ML/AI Engineer,US
2023,SE,FT,150000,0,M,Data Engineer,US
2023,SE,FT,100000,0,M,Data Engineer,US
2022,SE,FT,133000,0,L,Management,Other
2023,SE,FT,272550,0,M,Data Scientist,US
2023,SE,FT,198200,0,M,Data Scientist,US
2023,SE,FT,182000,0,M,Data Scientist,US
2023,SE,FT,140000,0,M,Data Scientist,US
2023,SE,FT,200000,0,M,Data Engineer,US
2023,SE,FT,160000,0,M,Data Engineer,US
2023,SE,FT,204500,0,M,ML/AI Engineer,US
2023,SE,FT,142200,0,M,ML/AI Engineer,US
2023,MI,FT,120000,0,M,Data Scientist,US
2023,MI,FT,105000,0,M,Data Scientist,US
2023,SE,FT,187500,100,M,Data Engineer,US
2023,SE,FT,175000,100,M,Data Engineer,US
2023,SE,FT,204500,0,M,ML/AI Engineer,US
2023,SE,FT,142200,0,M,ML/AI Engineer,US
2023,SE,FT,155000,100,M,Data Analyst,US
2023,SE,FT,64000,100,M,Data Analyst,US
2023,SE,FT,235000,0,M,ML/AI Engineer,US
2023,SE,FT,185000,0,M,ML/AI Engineer,US
2023,SE,FT,174500,0,M,Data Engineer,US
2023,SE,FT,113000,0,M,Data Engineer,US
2023,SE,FT,143100,0,M,Data Scientist,CA
2023,SE,FT,113000,0,M,Data Scientist,CA
2023,SE,FT,184000,100,M,Data Scientist,US
2023,SE,FT,142000,100,M,Data Scientist,US
2023,SE,FT,140000,0,M,Data Scientist,US
2023,SE,FT,120000,0,M,Data Scientist,US
2023,SE,FT,174500,0,M,Data Engineer,US
2023,SE,FT,113000,0,M,Data Engineer,US
2023,SE,FT,180560,0,M,Data Scientist,US
2023,SE,FT,115440,0,M,Data Scientist,US
2023,SE,FT,140000,0,M,Data Scientist,US
2023,SE,FT,120000,0,M,Data Scientist,US
2023,SE,FT,248100,0,M,Data Scientist,US
2023,SE,FT,145900,0,M,Data Scientist,US
2023,SE,FT,120000,0,M,Data Scientist,CA
2023,SE,FT,110000,0,M,Data Scientist,CA
2023,SE,FT,291500,0,M,Data Engineer,US
2023,SE,FT,180000,0,M,Data Engineer,US
2023,MI,FT,75344,100,M,ML/AI Engineer,GB
2023,MI,FT,63192,100,M,ML/AI Engineer,GB
2023,SE,FT,161800,0,M,Data Engineer,US
2023,SE,FT,141600,0,M,Data Engineer,US
2023,MI,FT,58331,100,M,ML/AI Engineer,GB
2023,MI,FT,46178,100,M,ML/AI Engineer,GB
2023,SE,FT,166000,100,M,Data Engineer,US
2023,SE,FT,128000,100,M,Data Engineer,US
2023,SE,FT,170000,100,M,Data Engineer,US
2023,SE,FT,110000,100,M,Data Engineer,US
2023,SE,FT,160000,100,M,Data Engineer,US
2023,SE,FT,75000,100,M,Data Engineer,US
2023,SE,FT,236000,100,M,Data Engineer,US
2023,SE,FT,182000,100,M,Data Engineer,US
2022,MI,FT,14307,100,L,Data Analyst,IN
2022,EN,FT,130000,0,M,Data Scientist,US
2023,MI,FT,150000,0,M,Data Analyst,US
2023,MI,FT,100000,0,M,Data Analyst,US
2023,SE,FT,261500,0,L,ML/AI Engineer,US
2023,SE,FT,134500,0,L,ML/AI Engineer,US
2022,MI,FT,13989,100,L,Data Scientist,IN
2023,MI,FT,130000,0,M,Data Scientist,US
2023,MI,FT,90000,0,M,Data Scientist,US
2023,EN,FT,160000,0,M,Data Engineer,US
2023,EN,FT,135000,0,M,Data Engineer,US
2022,SE,FT,125000,100,L,Management,US
2022,SE,FT,175000,0,M,Data Engineer,US
2022,SE,FT,155000,0,M,Data Engineer,US
2022,SE,FT,153600,0,M,Data Engineer,US
2022,SE,FT,106800,0,M,Data Engineer,US
2022,SE,FT,150000,0,M,Data Scientist,US
2022,SE,FT,140000,0,M,Data Scientist,US
2022,SE,FT,122000,0,M,Other,US
2022,SE,FT,94500,0,M,Other,US
2022,SE,FT,170000,0,M,Data Engineer,US
2022,SE,FT,130000,0,M,Data Engineer,US
2022,SE,FT,145000,0,M,Other,US
2022,SE,FT,128000,0,M,Other,US
2022,SE,FT,145000,0,M,Data Engineer,US
2022,SE,FT,100000,0,M,Data Engineer,US
2022,SE,FT,175000,0,M,Data Engineer,US
2022,SE,FT,120000,0,M,Data Engineer,US
2022,SE,FT,145000,0,M,Data Engineer,US
2022,SE,FT,115000,0,M,Data Engineer,US
2022,SE,FT,150000,100,M,ML/AI Engineer,US
2022,MI,FT,150000,0,M,Data Analyst,US
2022,MI,FT,100000,0,M,Data Analyst,US
2022,MI,FT,150000,100,M,Data Scientist,US
2022,MI,FT,127500,100,M,Data Scientist,US
2022,SE,FT,126500,100,M,Data Scientist,US
2022,SE,FT,51000,100,M,Data Scientist,US
2022,MI,FT,260000,0,M,Data Engineer,US
2022,MI,FT,175000,0,M,Data Engineer,US
2022,EN,FT,40000,100,M,Data Scientist,Other
2022,EN,FT,40000,100,M,ML/AI Engineer,Other
2022,SE,FT,250000,100,M,Data Engineer,US
2022,SE,FT,63000,100,M,Data Engineer,US
2022,SE,FT,210000,100,M,ML/AI Engineer,US
2022,SE,FT,160000,100,M,ML/AI Engineer,US
2022,SE,FT,272550,100,M,Data Scientist,US
2022,SE,FT,198200,100,M,Data Scientist,US
2022,MI,FT,94560,100,M,Data Scientist,Other
2022,MI,FT,52533,100,M,Data Scientist,Other
2022,SE,FT,220000,0,M,Data Scientist,US
2022,SE,FT,146000,0,M,Data Scientist,US
2022,MI,FT,150000,0,M,Data Analyst,US
2022,MI,FT,100000,0,M,Data Analyst,US
2022,SE,FT,248400,100,M,ML/AI Engineer,CA
2022,SE,FT,183600,100,M,ML/AI Engineer,CA
2022,MI,FT,150000,100,M,Data Engineer,US
2022,MI,FT,150000,100,M,Data Engineer,US
2022,EN,FT,40000,100,M,ML/AI Engineer,Other
2022,SE,FT,56723,0,L,Management,IN
2022,MI,FT,120000,0,M,Data Engineer,US
2022,MI,FT,95000,0,M,Data Engineer,US
2022,EN,FT,160000,0,M,Data Engineer,US
2022,EN,FT,135000,0,M,Data Engineer,US
2022,EN,FT,24165,50,M,Other,Other
2022,SE,FT,216000,100,M,Data Engineer,US
2022,SE,FT,144000,100,M,Data Engineer,US
2022,EN,FT,85000,0,M,Data Engineer,US
2022,EN,FT,65000,0,M,Data Engineer,US
2022,SE,FT,149000,100,M,Data Analyst,US
2022,SE,FT,119000,100,M,Data Analyst,US
2022,SE,FT,140000,0,M,Data Scientist,US
2022,SE,FT,120000,0,M,Data Scientist,US
2022,MI,FT,150000,0,M,Data Scientist,US
2022,MI,FT,110000,0,M,Data Scientist,US
2022,SE,FT,246000,100,M,ML/AI Engineer,US
2022,SE,FT,201000,100,M,ML/AI Engineer,US
2022,SE,FT,190000,0,M,Data Scientist,US
2022,SE,FT,155000,0,M,Data Scientist,US
2022,SE,FT,235000,100,M,ML/AI Engineer,US
2022,SE,FT,185000,100,M,ML/AI Engineer,US
2022,SE,FT,190000,100,M,Data Engineer,US
2022,SE,FT,160000,100,M,Data Engineer,US
2022,EN,FT,100000,100,M,Data Analyst,US
2022,MI,FT,130000,0,M,Data Engineer,US
2022,MI,FT,115000,0,M,Data Engineer,US
2022,MI,FT,92350,0,M,Data Scientist,GB
2022,MI,FT,67723,0,M,Data Scientist,GB
2022,MI,FT,105000,0,M,Data Engineer,US
2022,MI,FT,70000,0,M,Data Engineer,US
2022,SE,FT,204500,0,M,ML/AI Engineer,US
2022,SE,FT,142200,0,M,ML/AI Engineer,US
2022,SE,FT,192000,100,M,ML/AI Engineer,US
2022,SE,FT,164000,100,M,ML/AI Engineer,US
2022,SE,FT,185900,0,M,Data Engineer,US
2022,SE,FT,129300,0,M,Data Engineer,US
2022,SE,FT,130000,0,M,Data Engineer,US
2022,SE,FT,75000,0,M,Data Engineer,US
2022,SE,FT,175000,0,M,Management,US
2022,SE,FT,120000,0,M,Management,US
2022,SE,FT,167500,0,M,Data Engineer,US
2022,SE,FT,106500,0,M,Data Engineer,US
2022,MI,FT,75000,100,M,Data Analyst,US
2022,MI,FT,60000,100,M,Data Analyst,US
2022,SE,FT,184000,100,M,Data Scientist,US
2022,SE,FT,142000,100,M,Data Scientist,US
2022,MI,FT,145000,0,M,Data Scientist,US
2022,MI,FT,100000,0,M,Data Scientist,US
2022,EN,FT,10000,50,S,ML/AI Engineer,Other
2022,MI,FT,31795,100,M,Data Scientist,US
2022,MI,FT,44365,100,S,ML/AI Engineer,Other
2022,SE,FT,175000,0,M,Data Engineer,US
2022,SE,FT,120000,0,M,Data Engineer,US
2022,SE,FT,175000,0,M,Data Engineer,US
2022,SE,FT,120000,0,M,Data Engineer,US
2022,EX,FT,200000,0,M,Data Engineer,US
2022,EX,FT,145000,0,M,Data Engineer,US
2022,MI,FT,92350,100,M,Data Engineer,GB
2022,MI,FT,73880,100,M,Data Engineer,GB
2022,SE,FT,145000,0,M,Data Engineer,US
2022,SE,FT,100000,0,M,Data Engineer,US
2022,SE,FT,192000,100,M,Data Scientist,US
2022,SE,FT,164000,100,M,Data Scientist,US
2022,EX,FT,310000,100,M,Data Engineer,US
2022,EX,FT,239000,100,M,Data Engineer,US
2022,SE,FT,120000,0,M,Data Analyst,US
2022,SE,FT,95000,0,M,Data Analyst,US
2022,SE,FT,145000,0,M,ML/AI Engineer,US
2022,SE,FT,135000,0,M,ML/AI Engineer,US
2022,SE,FT,100000,0,M,Data Engineer,US
2022,SE,FT,78000,0,M,Data Engineer,US
2022,SE,FT,73546,0,M,Data Engineer,ES
2022,SE,FT,36773,0,M,Data Engineer,ES
2022,MI,FT,160000,100,M,Data Engineer,US
2022,MI,FT,120000,100,M,Data Engineer,US
2022,SE,FT,190000,0,M,Data Scientist,US
2022,SE,FT,150000,0,M,Data Scientist,US
2022,MI,FT,35610,50,L,Data Engineer,IN
2022,SE,FT,125000,100,L,ML/AI Engineer,Other
2022,SE,FT,120000,0,M,Data Engineer,US
2022,SE,FT,95000,0,M,Data Engineer,US
2022,MI,FT,150000,0,M,Data Analyst,US
2022,MI,FT,100000,0,M,Data Analyst,US
2022,SE,FT,47280,0,M,Data Scientist,ES
2022,SE,FT,37824,0,M,Data Scientist,ES
2022,SE,FT,115934,100,M,Data Analyst,US
2022,SE,FT,81666,100,M,Data Analyst,US
2022,SE,FT,175000,100,M,Data Scientist,US
2022,SE,FT,140000,100,M,Data Scientist,US
2022,SE,FT,120000,0,M,Data Engineer,US
2022,SE,FT,95000,0,M,Data Engineer,US
2022,SE,FT,249500,0,M,Data Engineer,US
2022,SE,FT,149850,0,M,Data Engineer,US
2022,MI,FT,122500,100,M,Data Engineer,US
2022,MI,FT,100000,100,M,Data Engineer,US
2022,SE,FT,249500,0,M,Data Scientist,US
2022,SE,FT,149850,0,M,Data Scientist,US
2022,EN,FT,55000,0,M,Data Analyst,US
2022,EN,FT,48000,0,M,Data Analyst,US
2022,SE,FT,249500,0,M,Data Scientist,US
2022,SE,FT,149850,0,M,Data Scientist,US
2022,MI,FT,58837,100,S,ML/AI Engineer,Other
2022,SE,FT,190000,100,M,Data Engineer,US
2022,SE,FT,120000,100,M,Data Engineer,US
2022,SE,FT,127000,100,M,Data Analyst,US
2022,SE,FT,104000,100,M,Data Analyst,US
2022,SE,FT,210000,100,M,Data Scientist,US
2022,SE,FT,150000,100,M,Data Scientist,US
2022,SE,FT,210000,100,M,ML/AI Engineer,US
2022,SE,FT,150000,100,M,ML/AI Engineer,US
2022,SE,FT,210000,100,M,Data Engineer,US
2022,SE,FT,130000,100,M,Data Engineer,US
2022,SE,FT,182750,100,M,Data Scientist,US
2022,SE,FT,161500,100,M,Data Scientist,US
2022,MI,FT,102640,100,M,Data Analyst,US
2022,MI,FT,66100,100,M,Data Analyst,US
2022,SE,FT,210000,100,M,Data Scientist,US
2022,SE,FT,150000,100,M,Data Scientist,US
2022,SE,FT,198800,0,M,Data Engineer,US
2022,SE,FT,122600,0,M,Data Engineer,US
2022,MI,FT,130000,100,M,Data Engineer,US
2022,MI,FT,80000,100,M,Data Engineer,US
2022,SE,FT,136000,100,M,Data Scientist,US
2022,SE,FT,104000,100,M,Data Scientist,US
2022,SE,FT,150000,100,M,Data Analyst,US
2022,SE,FT,100000,100,M,Data Analyst,US
2022,EN,FT,160000,0,M,Data Engineer,US
2022,EN,FT,135000,0,M,Data Engineer,US
2022,SE,FT,216000,100,M,Data Engineer,US
2022,SE,FT,144000,100,M,Data Engineer,US
2022,EX,FT,159000,100,M,Data Scientist,US
2022,EX,FT,130000,100,M,Data Scientist,US
2022,SE,FT,115934,100,M,Data Analyst,US
2022,SE,FT,81666,100,M,Data Analyst,US
2022,SE,FT,215000,100,M,Data Engineer,US
2022,SE,FT,150000,100,M,Data Engineer,US
2022,SE,FT,246000,100,M,ML/AI Engineer,US
2022,SE,FT,201000,100,M,ML/AI Engineer,US
2022,MI,FT,187000,100,M,Data Engineer,US
2022,MI,FT,153000,100,M,Data Engineer,US
2022,SE,FT,255000,100,M,ML/AI Engineer,Other
2022,SE,FT,185000,100,M,ML/AI Engineer,Other
2022,MI,FT,430967,0,M,Data Analyst,GB
2022,MI,FT,55410,0,M,Data Analyst,GB
2022,SE,FT,50432,0,M,Data Analyst,ES
2022,SE,FT,39925,0,M,Data Analyst,ES
2022,SE,FT,169000,0,M,Data Analyst,US
2022,SE,FT,110600,0,M,Data Analyst,US
2022,EN,FT,60938,0,L,Data Analyst,DE
2022,SE,FT,140000,100,M,Data Engineer,US
2022,SE,FT,120000,100,M,Data Engineer,US
2022,MI,FT,75000,100,M,Data Analyst,US
2022,MI,FT,60000,100,M,Data Analyst,US
2022,SE,FT,10000,50,S,ML/AI Engineer,Other
2022,EN,FT,50000,50,L,Data Analyst,US
2022,MI,FT,134000,100,M,Data Engineer,US
2022,MI,FT,124000,100,M,Data Engineer,US
2022,SE,FT,166700,0,M,Data Analyst,US
2022,SE,FT,119000,0,M,Data Analyst,US
2022,EN,FT,124234,0,M,Data Scientist,US
2022,EN,FT,74540,0,M,Data Scientist,US
2022,MI,FT,100000,100,M,Data Analyst,US
2022,MI,FT,65000,100,M,Data Analyst,US
2021,MI,FT,16904,50,L,Data Analyst,IN
2022,EN,FT,200000,50,L,ML/AI Engineer,CA
2022,EN,FT,12000,100,L,ML/AI Engineer,Other
2022,SE,FT,220000,100,M,Data Engineer,US
2022,SE,FT,146000,100,M,Data Engineer,US
2022,SE,FT,68293,0,M,Data Engineer,ES
2022,SE,FT,36773,0,M,Data Engineer,ES
2022,SE,FT,110000,0,M,Other,US
2022,SE,FT,70000,0,M,Other,US
2022,EN,FT,50000,50,L,Data Analyst,US
2022,SE,FT,120000,0,M,Data Engineer,US
2022,SE,FT,95000,0,M,Data Engineer,US
2022,MI,FT,150000,0,M,Data Analyst,US
2022,MI,FT,100000,0,M,Data Analyst,US
2022,SE,FT,47280,0,M,Data Scientist,ES
2022,SE,FT,37824,0,M,Data Scientist,ES
2022,SE,FT,190000,100,M,Data Engineer,US
2022,SE,FT,135000,100,M,Data Engineer,US
2022,SE,FT,128000,0,M,Data Scientist,US
2022,SE,FT,81500,0,M,Data Scientist,US
2022,SE,FT,173000,100,M,Data Scientist,US
2022,SE,FT,110000,100,M,Data Scientist,US
2022,SE,FT,192000,0,M,ML/AI Engineer,US
2022,SE,FT,120000,0,M,ML/AI Engineer,US
2022,SE,FT,115934,100,M,Data Analyst,US
2022,SE,FT,81666,100,M,Data Analyst,US
2022,SE,FT,120000,0,M,Data Analyst,US
2022,SE,FT,95000,0,M,Data Analyst,US
2022,SE,FT,190000,100,L,Management,US
2022,SE,FT,194000,100,M,Data Engineer,US
2022,SE,FT,129400,100,M,Data Engineer,US
2022,SE,FT,201000,100,M,Data Analyst,US
2022,SE,FT,89200,100,M,Data Analyst,US
2022,SE,FT,165000,0,M,Data Scientist,US
2022,SE,FT,125000,0,M,Data Scientist,US
2022,SE,FT,230000,100,M,Data Scientist,US
2022,SE,FT,196000,100,M,Data Scientist,US
2022,MI,FT,130000,0,M,ML/AI Engineer,US
2022,MI,FT,90000,0,M,ML/AI Engineer,US
2022,MI,FT,150000,100,M,ML/AI Engineer,US
2022,MI,FT,100000,100,M,ML/AI Engineer,US
2022,MI,FT,230000,0,M,ML/AI Engineer,US
2022,MI,FT,150000,0,M,ML/AI Engineer,US
2022,SE,FT,153600,0,M,Data Engineer,US
2022,SE,FT,106800,0,M,Data Engineer,US
2022,MI,FT,130000,100,M,ML/AI Engineer,US
2022,MI,FT,100000,100,M,ML/AI Engineer,US
2022,SE,FT,216000,100,M,Data Engineer,US
2022,SE,FT,144000,100,M,Data Engineer,US
2022,MI,FT,180000,0,M,Data Scientist,US
2022,MI,FT,120000,0,M,Data Scientist,US
2022,EN,FT,160000,0,M,Data Engineer,US
2022,EN,FT,135000,0,M,Data Engineer,US
2022,SE,FT,192500,100,M,Data Analyst,US
2022,SE,FT,140000,100,M,Data Analyst,US
2022,SE,FT,152500,0,M,Data Engineer,US
2022,SE,FT,130000,0,M,Data Engineer,US
2022,SE,FT,65000,100,M,Data Analyst,US
2022,SE,FT,55000,100,M,Data Analyst,US
2022,SE,FT,178750,0,M,Data Engineer,US
2022,SE,FT,160000,0,M,Data Engineer,US
2022,MI,FT,63040,100,M,Data Scientist,Other
2022,MI,FT,52533,100,M,Data Scientist,Other
2022,MI,FT,165000,0,M,ML/AI Engineer,US
2022,MI,FT,135000,0,M,ML/AI Engineer,US
2022,SE,FT,170000,100,M,Data Engineer,US
2022,SE,FT,125000,100,M,Data Engineer,US
2022,SE,FT,105000,0,M,Data Engineer,US
2022,SE,FT,70000,0,M,Data Engineer,US
2022,SE,FT,130000,0,M,Data Scientist,US
2022,SE,FT,95000,0,M,Data Scientist,US
2022,SE,FT,203500,0,M,Data Scientist,US
2022,SE,FT,152000,0,M,Data Scientist,US
2022,SE,FT,197430,100,M,Data Engineer,US
2022,SE,FT,134760,100,M,Data Engineer,US
2022,MI,FT,120000,100,M,Data Scientist,US
2022,SE,FT,197000,0,M,Data Engineer,US
2022,SE,FT,99000,0,M,Data Engineer,US
2022,SE,FT,220000,100,M,Data Engineer,US
2022,SE,FT,162000,100,M,Data Engineer,US
2022,MI,FT,110446,0,M,Data Engineer,Other
2022,MI,FT,79178,0,M,Data Engineer,Other
2022,MI,FT,70186,0,M,Other,GB
2022,MI,FT,51716,0,M,Other,GB
2022,SE,FT,149040,100,M,Data Engineer,US
2022,SE,FT,113900,100,M,Data Engineer,US
2020,MI,FT,95000,0,M,Data Analyst,US
2021,SE,FT,115000,100,S,Data Analyst,US
2022,SE,FT,171000,100,L,Data Analyst,Other
2022,EN,FT,13000,100,S,Data Engineer,Other
2022,SE,FT,100000,0,M,Data Engineer,US
2022,SE,FT,78000,0,M,Data Engineer,US
2022,SE,FT,120000,0,M,Data Engineer,US
2022,SE,FT,95000,0,M,Data Engineer,US
2022,SE,FT,110000,0,M,Other,US
2022,SE,FT,70000,0,M,Other,US
2022,EN,FL,50000,100,S,Data Analyst,US
2022,SE,FT,185900,0,M,Data Scientist,US
2022,SE,FT,129300,0,M,Data Scientist,US
2022,MI,FT,150000,0,M,Data Analyst,US
2022,MI,FT,100000,0,M,Data Analyst,US
2022,SE,FT,230000,100,M,Data Engineer,US
2022,SE,FT,154600,100,M,Data Engineer,US
2022,SE,FT,204500,0,M,ML/AI Engineer,US
2022,SE,FT,142200,0,M,ML/AI Engineer,US
2022,MI,FT,160000,100,M,Data Engineer,US
2022,MI,FT,75000,100,M,Data Engineer,US
2022,SE,FT,47280,0,M,Data Scientist,ES
2022,SE,FT,37824,0,M,Data Scientist,ES
2022,SE,FT,213000,0,M,Data Engineer,US
2022,SE,FT,152000,0,M,Data Engineer,US
2022,SE,FT,140000,100,M,Data Scientist,US
2022,SE,FT,120000,100,M,Data Scientist,US
2022,SE,FT,110000,0,M,Data Scientist,US
2022,SE,FT,70000,0,M,Data Scientist,US
2022,SE,FT,227200,100,M,ML/AI Engineer,CA
2022,SE,FT,168000,100,M,ML/AI Engineer,CA
2021,EN,FT,20000,0,M,ML/AI Engineer,Other
2022,MI,FT,64090,0,M,Data Scientist,DE
2022,MI,FT,60938,0,M,Data Scientist,DE
2022,SE,FT,243000,100,M,ML/AI Engineer,US
2022,SE,FT,183000,100,M,ML/AI Engineer,US
2022,SE,FT,175000,0,M,Data Engineer,US
2022,SE,FT,150000,0,M,Data Engineer,US
2022,MI,FT,130000,100,M,Data Scientist,US
2022,MI,FT,90000,100,M,Data Scientist,US
2022,MI,FT,165000,0,M,Data Analyst,US
2022,MI,FT,124000,0,M,Data Analyst,US
2022,SE,FT,178000,0,M,Data Engineer,CA
2022,SE,FT,132000,0,M,Data Engineer,CA
2022,SE,FT,300000,0,M,Data Engineer,US
2022,SE,FT,130000,0,M,Data Engineer,US
2022,SE,FT,169000,0,M,Data Analyst,US
2022,SE,FT,110600,0,M,Data Analyst,US
2022,SE,FT,116000,100,M,Data Analyst,US
2022,SE,FT,96000,100,M,Data Analyst,US
2022,SE,FT,92350,0,M,Data Analyst,GB
2022,SE,FT,70186,0,M,Data Analyst,GB
2022,SE,FT,105000,0,M,Data Analyst,US
2022,SE,FT,70000,0,M,Data Analyst,US
2022,MI,FT,105236,50,L,ML/AI Engineer,CA
2022,SE,FT,194000,100,M,Data Engineer,US
2022,SE,FT,129400,100,M,Data Engineer,US
2022,SE,FT,190000,100,M,Data Engineer,US
2022,SE,FT,135000,100,M,Data Engineer,US
2022,SE,FT,100000,0,M,Data Analyst,US
2022,SE,FT,70000,0,M,Data Analyst,US
2022,EN,FT,189750,0,M,ML/AI Engineer,US
2022,EN,FT,140250,0,M,ML/AI Engineer,US
2022,SE,FT,130000,0,M,Data Analyst,US
2022,SE,FT,100000,0,M,Data Analyst,US
2022,MI,FT,160000,0,M,Data Analyst,US
2022,MI,FT,109000,0,M,Data Analyst,US
2022,SE,FT,250000,0,M,Data Engineer,US
2022,SE,FT,150000,0,M,Data Engineer,US
2022,MI,FT,206000,0,M,Data Analyst,US
2022,MI,FT,160000,0,M,Data Analyst,US
2022,SE,FT,135000,0,M,Data Engineer,US
2022,SE,FT,120000,0,M,Data Engineer,US
2022,SE,FT,115573,100,M,ML/AI Engineer,Other
2022,SE,FT,73546,100,M,ML/AI Engineer,Other
2022,EN,FT,160000,0,M,Data Engineer,US
2022,EN,FT,135000,0,M,Data Engineer,US
2022,MI,FT,150000,0,M,Data Analyst,US
2022,MI,FT,100000,0,M,Data Analyst,US
2022,MI,FT,120000,0,M,Data Engineer,US
2022,MI,FT,95000,0,M,Data Engineer,US
2022,SE,FT,68293,0,M,Data Engineer,ES
2022,SE,FT,42026,0,M,Data Engineer,ES
2022,SE,FT,191200,0,M,Data Engineer,US
